number:
('南&顶层(', 12.503603844100374)
('南&高楼层', 9.947261798456639)
('西&中楼层', 0.9429070665203787)
('西&低楼层', 0.9449273562647461)
('西&地下室', 0.9759615384615384)
('西&底层(', 0.939517625231911)
('西&未知(', 0.9120879120879121)
('西&顶层(', 0.9500428204396232)
('西&高楼层', 1.534767324077936)
Average views:
('0&中楼层', 0.0)
('0&低楼层', 0.0015905147484094853)
('0&地下室', 0.0)
('0&底层(', 0.0)
('0&未知(', 0.0)
('0&顶层(', 0.0)
('0&高楼层', 0.0)
('东&中楼层', 12.34639166434883)
('东&低楼层', 13.703046319774295)
('东&地下室', 1.8524833209785025)
('东&底层(', 14.361303462321793)
('东&未知(', 0.3860103626943005)
('东&顶层(', 11.63064833005894)
('东&高楼层', 11.840137103684661)
('北&中楼层', 7.618419298947088)
('北&低楼层', 7.666458982346833)
('北&地下室', 0.8102893890675241)
('北&底层(', 9.268292682926829)
('北&未知(', 0.021739130434782608)
('北&顶层(', 8.523279352226721)
('北&高楼层', 6.899568699938386)
('南&中楼层', 11.62848550926025)
('南&低楼层', 13.240036741829387)
('南&地下室', 3.2993361496680746)
('南&底层(', 13.350285086037177)
('南&未知(', 0.2762487257900102)
('南&顶层(', 9.677904050034323)
('南&高楼层', 10.88102251069558)
('西&中楼层', 13.998740298264863)
('西&低楼层', 15.300943747671676)
('西&地下室', 2.3653846153846154)
('西&底层(', 15.886827458256029)
('西&未知(', 0.2032967032967033)
('西&顶层(', 13.372537824721666)
('西&高楼层', 13.32348209497706)
Average price adjustment:
('0&中楼层', 0.0)
('0&低楼层', 0.0015905147484094853)
('0&地下室', 0.0)
('0&底层(', 0.0)
('0&未知(', 0.0)
('0&顶层(', 0.0)
('0&高楼层', 0.0)
('东&中楼层', 12.34639166434883)
('东&低楼层', 13.703046319774295)
('东&地下室', 1.8524833209785025)
('东&底层(', 14.361303462321793)
('东&未知(', 0.3860103626943005)
('东&顶层(', 11.63064833005894)
('东&高楼层', 11.840137103684661)
('北&中楼层', 7.618419298947088)
('北&低楼层', 7.666458982346833)
('北&地下室', 0.8102893890675241)
('北&底层(', 9.268292682926829)
('北&未知(', 0.021739130434782608)
('北&顶层(', 8.523279352226721)
('北&高楼层', 6.899568699938386)
('南&中楼层', 11.62848550926025)
('南&低楼层', 13.240036741829387)
('南&地下室', 3.2993361496680746)
('南&底层(', 13.350285086037177)
('南&未知(', 0.2762487257900102)
('南&顶层(', 9.677904050034323)
('南&高楼层', 10.88102251069558)
('西&中楼层', 13.998740298264863)
('西&低楼层', 15.300943747671676)
('西&地下室', 2.3653846153846154)
('西&底层(', 15.886827458256029)
('西&未知(', 0.2032967032967033)
('西&顶层(', 13.372537824721666)
('西&高楼层', 13.32348209497706)
Average followers:
('0&中楼层', 0.0)
('0&低楼层', 0.0015905147484094853)
('0&地下室', 0.0)
('0&底层(', 0.0)
('0&未知(', 0.0)
('0&顶层(', 0.0)
('0&高楼层', 0.0)
('东&中楼层', 12.34639166434883)
('东&低楼层', 13.703046319774295)
('东&地下室', 1.8524833209785025)
('东&底层(', 14.361303462321793)
('东&未知(', 0.3860103626943005)
('东&顶层(', 11.63064833005894)
('东&高楼层', 11.840137103684661)
('北&中楼层', 7.618419298947088)
('北&低楼层', 7.666458982346833)
('北&地下室', 0.8102893890675241)
('北&底层(', 9.268292682926829)
('北&未知(', 0.021739130434782608)
('北&顶层(', 8.523279352226721)
('北&高楼层', 6.899568699938386)
('南&中楼层', 11.62848550926025)
('南&低楼层', 13.240036741829387)
('南&地下室', 3.2993361496680746)
('南&底层(', 13.350285086037177)
('南&未知(', 0.2762487257900102)
('南&顶层(', 9.677904050034323)
('南&高楼层', 10.88102251069558)
('西&中楼层', 13.998740298264863)
('西&低楼层', 15.300943747671676)
('西&地下室', 2.3653846153846154)
('西&底层(', 15.886827458256029)
('西&未知(', 0.2032967032967033)
('西&顶层(', 13.372537824721666)
('西&高楼层', 13.32348209497706)
Average pageviews:
('0&中楼层', 0.0)
('0&低楼层', 0.0015905147484094853)
('0&地下室', 0.0)
('0&底层(', 0.0)
('0&未知(', 0.0)
('0&顶层(', 0.0)
('0&高楼层', 0.0)
('东&中楼层', 12.34639166434883)
('东&低楼层', 13.703046319774295)
('东&地下室', 1.8524833209785025)
('东&底层(', 14.361303462321793)
('东&未知(', 0.3860103626943005)
('东&顶层(', 11.63064833005894)
('东&高楼层', 11.840137103684661)
('北&中楼层', 7.618419298947088)
('北&低楼层', 7.666458982346833)
('北&地下室', 0.8102893890675241)
('北&底层(', 9.268292682926829)
('北&未知(', 0.021739130434782608)
('北&顶层(', 8.523279352226721)
('北&高楼层', 6.899568699938386)
('南&中楼层', 11.62848550926025)
('南&低楼层', 13.240036741829387)
('南&地下室', 3.2993361496680746)
('南&底层(', 13.350285086037177)
('南&未知(', 0.2762487257900102)
('南&顶层(', 9.677904050034323)
('南&高楼层', 10.88102251069558)
('西&中楼层', 13.998740298264863)
('西&低楼层', 15.300943747671676)
('西&地下室', 2.3653846153846154)
('西&底层(', 15.886827458256029)
('西&未知(', 0.2032967032967033)
('西&顶层(', 13.372537824721666)
('西&高楼层', 13.32348209497706)
